formula,class,R,status,reason,n_atoms,energy_eV,energy_per_atom_eV,elapsed_sec
SrPdS3,perovskite,5,passed,,21,-856.3573,-40.778919,87.4
SrPdO3,perovskite,5,passed,,45,-3150.9843,-70.021873,191.1
SrPtF3,perovskite,6,passed,,51,-4905.8851,-96.193825,57.8
SrPtN3,perovskite,5,passed,,27,-1367.6907,-50.655211,63.6
SrPtF3,perovskite,5,passed,,27,-2021.9238,-74.886067,117.5
SrPtO3,perovskite,6,passed,,57,-4031.3875,-70.726096,30.7
SrPtN3,perovskite,6,passed,,51,-2913.2274,-57.122106,83.3
SrNiN3,perovskite,6,passed,,54,-3435.4967,-63.620309,699.9
SrReO3,perovskite,5,passed,,45,-3099.9177,-68.88706,7.9
SrReO3,perovskite,6,passed,,57,-3645.8798,-63.962804,23.0
SrPtO3,perovskite,5,passed,,45,-3235.6258,-71.902796,153.9
SrRhF3,perovskite,6,passed,,51,-4844.5604,-94.99138,68.5
SrPdS3,perovskite,6,passed,,45,-2428.8787,-53.975082,323.6
SrPdN3,perovskite,6,passed,,54,-3010.5754,-55.751396,449.3
SrReF3,perovskite,6,passed,,48,-4111.6977,-85.660369,199.2
SrRhN3,perovskite,5,passed,,27,-1294.2949,-47.936848,36.2
SrNiN3,perovskite,5,passed,,45,-2608.7895,-57.9731,916.6
SrRuF3,perovskite,6,passed,,51,-4753.3212,-93.202376,21.5
SrReF3,perovskite,5,passed,,45,-3978.3188,-88.407084,306.6
SrRhF3,perovskite,5,passed,,27,-1954.8598,-72.402215,222.5
SrReN3,perovskite,6,passed,,45,-2223.8115,-49.418033,296.4
SrRuF3,perovskite,5,passed,,27,-1864.7858,-69.066141,127.9
SrReN3,perovskite,5,passed,,27,-1416.6002,-52.466674,362.8
SrRhO3,perovskite,5,passed,,45,-3195.0959,-71.002131,227.3
SrScF3,perovskite,5,passed,,27,-1612.5571,-59.724337,12.8
SrScF3,perovskite,6,passed,,51,-4529.2076,-88.807992,21.0
SrScCl3,perovskite,5,passed,,21,-1183.7152,-56.36739,141.8
SrRuO3,perovskite,5,passed,,45,-3125.6574,-69.459053,202.6
SrScO3,perovskite,5,passed,,27,-1266.5666,-46.909874,8.3
SrScCl3,perovskite,6,passed,,27,-1227.2587,-45.454026,211.6
SrRhN3,perovskite,6,passed,,51,-2844.4609,-55.773743,412.7
SrScO3,perovskite,6,passed,,54,-3413.7968,-63.218459,87.9
SrPdO3,perovskite,6,passed,,66,-4672.0768,-70.789042,852.6
SrTaN3,perovskite,6,passed,,57,-2550.925,-44.75307,19.8
SrTaO3,perovskite,5,passed,,27,-1372.5008,-50.833363,7.8
SrTaF3,perovskite,5,passed,,27,-1724.7194,-63.878496,182.8
SrTiF3,perovskite,5,passed,,45,-3836.706,-85.260133,13.3
SrScN3,perovskite,5,passed,,45,-2086.0012,-46.355582,338.7
SrTaN3,perovskite,5,passed,,45,-2193.3335,-48.740744,185.8
SrTaO3,perovskite,6,passed,,63,-3636.4662,-57.721686,88.9
SrScN3,perovskite,6,passed,,45,-2086.0012,-46.355582,332.1
SrTiN3,perovskite,6,passed,,57,-2433.0305,-42.684746,30.2
SrTiO3,perovskite,5,passed,,45,-2920.5181,-64.900402,23.1
SrRuN3,perovskite,6,passed,,63,-2840.7356,-45.091041,528.5
SrVF3,perovskite,5,passed,,45,-3894.1723,-86.537162,14.5
SrRuN3,perovskite,5,passed,,48,-2564.1484,-53.419758,565.0
SrTiN3,perovskite,5,passed,,45,-2153.6359,-47.858576,73.6
SrVO3,perovskite,5,passed,,51,-3548.6489,-69.581351,32.9
SrVN3,perovskite,5,passed,,45,-2215.2944,-49.228764,67.7
SrVO3,perovskite,6,passed,,63,-3641.9108,-57.808108,61.7
SrTaF3,perovskite,6,passed,,54,-4656.0441,-86.223039,376.8
SrRhO3,perovskite,6,passed,,70,-5069.7264,-72.424663,776.9
SrWO3,perovskite,5,passed,,45,-3052.7234,-67.838298,12.2
SrTiF3,perovskite,6,passed,,54,-4059.1501,-75.169446,224.3
SrWO3,perovskite,6,passed,,57,-3486.1513,-61.160549,27.4
SrVN3,perovskite,6,passed,,54,-2513.2599,-46.54185,176.6
SrYCl3,perovskite,5,passed,,15,-598.1751,-39.87834,17.7
SrYF3,perovskite,5,passed,,21,-871.3636,-41.493505,20.3
SrYN3,perovskite,5,passed,,27,-938.6583,-34.765122,10.9
SrVF3,perovskite,6,passed,,57,-4281.7893,-75.119111,240.5
SrYO3,perovskite,5,passed,,27,-1266.1728,-46.895289,11.5
SrWF3,perovskite,5,passed,,45,-3930.7707,-87.35046,222.3
SrWF3,perovskite,6,passed,,48,-4045.68,-84.285,211.8
SrYS3,perovskite,5,passed,,24,-965.2719,-40.219662,21.5
SrYS3,perovskite,6,passed,,27,-986.3111,-36.530041,22.6
SrYO3,perovskite,6,passed,,51,-3380.8271,-66.290727,76.0
SrYCl3,perovskite,6,passed,,21,-684.7772,-32.608438,157.3
SrZnF3,perovskite,6,passed,,51,-5291.8372,-103.761514,40.4
SrZnO3,perovskite,5,passed,,45,-3538.0041,-78.622313,33.0
SrWN3,perovskite,5,passed,,35,-1616.0765,-46.173614,319.3
SrZnF3,perovskite,5,passed,,27,-2413.2809,-89.380774,160.4
SrZrF3,perovskite,5,passed,,27,-1674.4066,-62.015059,72.4
SrYF3,perovskite,6,passed,,45,-3794.2048,-84.315662,306.7
SrZrF3,perovskite,6,passed,,51,-4584.1843,-89.885967,86.2
SrZnN3,perovskite,5,passed,,39,-2388.0223,-61.231341,341.1
SrRuO3,perovskite,6,failed,timeout,68,,,1200.0
SrZrO3,perovskite,6,passed,,50,-2897.1434,-57.942868,44.7
SrYN3,perovskite,6,passed,,51,-2476.3218,-48.555329,504.7
SrZrN3,perovskite,5,passed,,45,-2143.8365,-47.640811,253.1
SrZrN3,perovskite,6,passed,,45,-2143.8365,-47.640811,250.7
SrTiO3,perovskite,6,passed,,62,-3715.4511,-59.926631,794.6
SrZrO3,perovskite,5,passed,,42,-2660.4536,-63.344133,276.4
SrWN3,perovskite,6,passed,,62,-2943.6758,-47.478642,915.3
SrZnO3,perovskite,6,failed,timeout,87,,,900.0
SrZnN3,perovskite,6,passed,,60,-4048.5649,-67.476082,1184.7
