formula,class,sg,a,n_atoms_cell,t_factor,mu_factor,vec,delta_percent,predicted_phase,confidence,elements,ang_mom
AlFeNbTa,hea,BCC_SQS,3.195,16,,,5.25,5.93,bcc,low,Al;Fe;Nb;Ta,"{""Al"": ""p"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlFeNbW,hea,BCC_SQS,3.16,16,,,5.5,5.51,bcc,low,Al;Fe;Nb;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
FeMoTaW,hea,BCC_SQS,3.12,16,,,6.25,5.26,bcc,medium,Fe;Mo;Ta;W,"{""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlFeMoTa,hea,BCC_SQS,3.1575,16,,,5.5,5.51,bcc,low,Al;Fe;Mo;Ta,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlFeMoW,hea,BCC_SQS,3.1225,16,,,5.75,4.69,bcc,medium,Al;Fe;Mo;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlFeTaW,hea,BCC_SQS,3.16,16,,,5.5,5.51,bcc,low,Al;Fe;Ta;W,"{""Al"": ""p"", ""Fe"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CoCuMoNi,hea,FCC_SQS,3.66,32,,,9.0,4.62,fcc,medium,Co;Cu;Mo;Ni,"{""Co"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CoCuNiW,hea,FCC_SQS,3.6625,32,,,9.0,4.62,fcc,medium,Co;Cu;Ni;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCoCuNi,hea,FCC_SQS,3.68,32,,,8.25,5.88,fcc,low,Al;Co;Cu;Ni,"{""Al"": ""p"", ""Co"": ""d"", ""Cu"": ""d"", ""Ni"": ""d""}"
CoMoNiW,hea,BCC_SQS,2.985,16,,,7.75,5.51,mixed,low,Co;Mo;Ni;W,"{""Co"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCoMoNi,hea,BCC_SQS,3.0225,16,,,7.0,6.31,mixed,low,Al;Co;Mo;Ni,"{""Al"": ""p"", ""Co"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
AlCoNiW,hea,BCC_SQS,3.025,16,,,7.0,6.31,mixed,low,Al;Co;Ni;W,"{""Al"": ""p"", ""Co"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CoCuMoNb,hea,BCC_SQS,3.055,16,,,7.75,6.28,mixed,low,Co;Cu;Mo;Nb,"{""Co"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CoCuNbW,hea,BCC_SQS,3.0575,16,,,7.75,6.28,mixed,low,Co;Cu;Nb;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CoCuMoTa,hea,BCC_SQS,3.055,16,,,7.75,6.28,mixed,low,Co;Cu;Mo;Ta,"{""Co"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
CoCuMoW,hea,FCC_SQS,3.775,32,,,8.0,4.78,fcc,medium,Co;Cu;Mo;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCoCuMo,hea,BCC_SQS,3.0575,16,,,7.25,5.58,mixed,low,Al;Co;Cu;Mo,"{""Al"": ""p"", ""Co"": ""d"", ""Cu"": ""d"", ""Mo"": ""d""}"
CoCuTaW,hea,BCC_SQS,3.0575,16,,,7.75,6.28,mixed,low,Co;Cu;Ta;W,"{""Co"": ""d"", ""Cu"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoCuW,hea,BCC_SQS,3.06,16,,,7.25,5.58,mixed,low,Al;Co;Cu;W,"{""Al"": ""p"", ""Co"": ""d"", ""Cu"": ""d"", ""W"": ""d""}"
CoMoNbTa,hea,BCC_SQS,3.1425,16,,,6.25,6.17,bcc,low,Co;Mo;Nb;Ta,"{""Co"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
CoMoNbW,hea,BCC_SQS,3.1075,16,,,6.5,5.56,bcc,low,Co;Mo;Nb;W,"{""Co"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCoMoNb,hea,BCC_SQS,3.145,16,,,5.75,5.82,bcc,low,Al;Co;Mo;Nb,"{""Al"": ""p"", ""Co"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CoNbTaW,hea,BCC_SQS,3.145,16,,,6.25,6.17,bcc,low,Co;Nb;Ta;W,"{""Co"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoNbTa,hea,BCC_SQS,3.1825,16,,,5.5,6.25,bcc,low,Al;Co;Nb;Ta,"{""Al"": ""p"", ""Co"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlCoNbW,hea,BCC_SQS,3.1475,16,,,5.75,5.82,bcc,low,Al;Co;Nb;W,"{""Al"": ""p"", ""Co"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CoMoTaW,hea,BCC_SQS,3.1075,16,,,6.5,5.56,bcc,low,Co;Mo;Ta;W,"{""Co"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCoMoTa,hea,BCC_SQS,3.145,16,,,5.75,5.82,bcc,low,Al;Co;Mo;Ta,"{""Al"": ""p"", ""Co"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlCoMoW,hea,BCC_SQS,3.11,16,,,6.0,5.01,bcc,medium,Al;Co;Mo;W,"{""Al"": ""p"", ""Co"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCoTaW,hea,BCC_SQS,3.1475,16,,,5.75,5.82,bcc,low,Al;Co;Ta;W,"{""Al"": ""p"", ""Co"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CuMoNbNi,hea,FCC_SQS,3.8175,32,,,8.0,6.5,fcc,low,Cu;Mo;Nb;Ni,"{""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
CuNbNiW,hea,FCC_SQS,3.82,32,,,8.0,6.5,fcc,low,Cu;Nb;Ni;W,"{""Cu"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
CuMoNiTa,hea,FCC_SQS,3.8175,32,,,8.0,6.5,fcc,low,Cu;Mo;Ni;Ta,"{""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
CuMoNiW,hea,FCC_SQS,3.77,32,,,8.25,5.02,fcc,medium,Cu;Mo;Ni;W,"{""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlCuMoNi,hea,BCC_SQS,3.055,16,,,7.5,5.81,mixed,low,Al;Cu;Mo;Ni,"{""Al"": ""p"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ni"": ""d""}"
CuNiTaW,hea,FCC_SQS,3.82,32,,,8.0,6.5,fcc,low,Cu;Ni;Ta;W,"{""Cu"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCuNiW,hea,BCC_SQS,3.0575,16,,,7.5,5.81,mixed,low,Al;Cu;Ni;W,"{""Al"": ""p"", ""Cu"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
MoNbNiTa,hea,BCC_SQS,3.14,16,,,6.5,6.47,bcc,low,Mo;Nb;Ni;Ta,"{""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
MoNbNiW,hea,BCC_SQS,3.105,16,,,6.75,5.86,bcc,low,Mo;Nb;Ni;W,"{""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlMoNbNi,hea,BCC_SQS,3.1425,16,,,6.0,6.13,bcc,low,Al;Mo;Nb;Ni,"{""Al"": ""p"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ni"": ""d""}"
NbNiTaW,hea,BCC_SQS,3.1425,16,,,6.5,6.47,bcc,low,Nb;Ni;Ta;W,"{""Nb"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlNbNiTa,hea,BCC_SQS,3.18,16,,,5.75,6.57,bcc,low,Al;Nb;Ni;Ta,"{""Al"": ""p"", ""Nb"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
AlNbNiW,hea,BCC_SQS,3.145,16,,,6.0,6.13,bcc,low,Al;Nb;Ni;W,"{""Al"": ""p"", ""Nb"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
MoNiTaW,hea,BCC_SQS,3.105,16,,,6.75,5.86,bcc,low,Mo;Ni;Ta;W,"{""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlMoNiTa,hea,BCC_SQS,3.1425,16,,,6.0,6.13,bcc,low,Al;Mo;Ni;Ta,"{""Al"": ""p"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ta"": ""d""}"
AlMoNiW,hea,BCC_SQS,3.1075,16,,,6.25,5.33,bcc,medium,Al;Mo;Ni;W,"{""Al"": ""p"", ""Mo"": ""d"", ""Ni"": ""d"", ""W"": ""d""}"
AlNiTaW,hea,BCC_SQS,3.145,16,,,6.0,6.13,bcc,low,Al;Ni;Ta;W,"{""Al"": ""p"", ""Ni"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CuMoNbTa,hea,BCC_SQS,3.175,16,,,6.75,5.27,bcc,medium,Cu;Mo;Nb;Ta,"{""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
CuMoNbW,hea,BCC_SQS,3.14,16,,,7.0,4.67,mixed,low,Cu;Mo;Nb;W,"{""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlCuMoNb,hea,BCC_SQS,3.1775,16,,,6.25,4.91,bcc,medium,Al;Cu;Mo;Nb,"{""Al"": ""p"", ""Cu"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
CuNbTaW,hea,BCC_SQS,3.1775,16,,,6.75,5.27,bcc,medium,Cu;Nb;Ta;W,"{""Cu"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCuNbTa,hea,BCC_SQS,3.215,16,,,6.0,5.3,bcc,medium,Al;Cu;Nb;Ta,"{""Al"": ""p"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlCuNbW,hea,BCC_SQS,3.18,16,,,6.25,4.91,bcc,medium,Al;Cu;Nb;W,"{""Al"": ""p"", ""Cu"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
CuMoTaW,hea,BCC_SQS,3.14,16,,,7.0,4.67,mixed,low,Cu;Mo;Ta;W,"{""Cu"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlCuMoTa,hea,BCC_SQS,3.1775,16,,,6.25,4.91,bcc,medium,Al;Cu;Mo;Ta,"{""Al"": ""p"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlCuMoW,hea,BCC_SQS,3.1425,16,,,6.5,4.07,bcc,medium,Al;Cu;Mo;W,"{""Al"": ""p"", ""Cu"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlCuTaW,hea,BCC_SQS,3.18,16,,,6.25,4.91,bcc,medium,Al;Cu;Ta;W,"{""Al"": ""p"", ""Cu"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
HfMoNbZr,hea,BCC_SQS,3.3975,16,,,4.75,5.87,bcc,low,Hf;Mo;Nb;Zr,"{""Hf"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Zr"": ""d""}"
MoNbTaZr,hea,BCC_SQS,3.3325,16,,,5.0,5.16,bcc,medium,Mo;Nb;Ta;Zr,"{""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""Zr"": ""d""}"
MoNbWZr,hea,BCC_SQS,3.2975,16,,,5.25,5.87,bcc,low,Mo;Nb;W;Zr,"{""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
AlMoNbZr,hea,BCC_SQS,3.335,16,,,4.5,5.38,bcc,medium,Al;Mo;Nb;Zr,"{""Al"": ""p"", ""Mo"": ""d"", ""Nb"": ""d"", ""Zr"": ""d""}"
HfNbTaZr,hea,BCC_SQS,3.435,16,,,4.5,4.43,bcc,medium,Hf;Nb;Ta;Zr,"{""Hf"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""Zr"": ""d""}"
HfNbWZr,hea,BCC_SQS,3.4,16,,,4.75,5.87,bcc,low,Hf;Nb;W;Zr,"{""Hf"": ""d"", ""Nb"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
AlHfNbZr,hea,BCC_SQS,3.4375,16,,,4.0,4.99,bcc,medium,Al;Hf;Nb;Zr,"{""Al"": ""p"", ""Hf"": ""d"", ""Nb"": ""d"", ""Zr"": ""d""}"
NbTaWZr,hea,BCC_SQS,3.335,16,,,5.0,5.16,bcc,medium,Nb;Ta;W;Zr,"{""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
AlNbTaZr,hea,BCC_SQS,3.3725,16,,,4.25,4.44,bcc,medium,Al;Nb;Ta;Zr,"{""Al"": ""p"", ""Nb"": ""d"", ""Ta"": ""d"", ""Zr"": ""d""}"
AlNbWZr,hea,BCC_SQS,3.3375,16,,,4.5,5.38,bcc,medium,Al;Nb;W;Zr,"{""Al"": ""p"", ""Nb"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
HfMoTaZr,hea,BCC_SQS,3.3975,16,,,4.75,5.87,bcc,low,Hf;Mo;Ta;Zr,"{""Hf"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""Zr"": ""d""}"
AlHfMoZr,hea,BCC_SQS,3.4,16,,,4.25,6.23,bcc,low,Al;Hf;Mo;Zr,"{""Al"": ""p"", ""Hf"": ""d"", ""Mo"": ""d"", ""Zr"": ""d""}"
MoTaWZr,hea,BCC_SQS,3.2975,16,,,5.25,5.87,bcc,low,Mo;Ta;W;Zr,"{""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
AlMoTaZr,hea,BCC_SQS,3.335,16,,,4.5,5.38,bcc,medium,Al;Mo;Ta;Zr,"{""Al"": ""p"", ""Mo"": ""d"", ""Ta"": ""d"", ""Zr"": ""d""}"
AlMoWZr,hea,BCC_SQS,3.3,16,,,4.75,5.97,bcc,low,Al;Mo;W;Zr,"{""Al"": ""p"", ""Mo"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
HfTaWZr,hea,BCC_SQS,3.4,16,,,4.75,5.87,bcc,low,Hf;Ta;W;Zr,"{""Hf"": ""d"", ""Ta"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
AlHfTaZr,hea,BCC_SQS,3.4375,16,,,4.0,4.99,bcc,medium,Al;Hf;Ta;Zr,"{""Al"": ""p"", ""Hf"": ""d"", ""Ta"": ""d"", ""Zr"": ""d""}"
AlHfWZr,hea,BCC_SQS,3.4025,16,,,4.25,6.23,bcc,low,Al;Hf;W;Zr,"{""Al"": ""p"", ""Hf"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
AlTaWZr,hea,BCC_SQS,3.3375,16,,,4.5,5.38,bcc,medium,Al;Ta;W;Zr,"{""Al"": ""p"", ""Ta"": ""d"", ""W"": ""d"", ""Zr"": ""d""}"
HfMoNbTa,hea,BCC_SQS,3.3275,16,,,5.0,4.9,bcc,medium,Hf;Mo;Nb;Ta,"{""Hf"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
HfMoNbW,hea,BCC_SQS,3.2925,16,,,5.25,5.6,bcc,low,Hf;Mo;Nb;W,"{""Hf"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlHfMoNb,hea,BCC_SQS,3.33,16,,,4.5,5.11,bcc,medium,Al;Hf;Mo;Nb,"{""Al"": ""p"", ""Hf"": ""d"", ""Mo"": ""d"", ""Nb"": ""d""}"
MoNbTaW,hea,BCC_SQS,3.2275,16,,,5.5,2.46,bcc,high,Mo;Nb;Ta;W,"{""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlMoNbTa,hea,BCC_SQS,3.265,16,,,4.75,2.0,bcc,high,Al;Mo;Nb;Ta,"{""Al"": ""p"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlMoNbW,hea,BCC_SQS,3.23,16,,,5.0,2.08,bcc,high,Al;Mo;Nb;W,"{""Al"": ""p"", ""Mo"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
HfNbTaW,hea,BCC_SQS,3.33,16,,,5.0,4.9,bcc,medium,Hf;Nb;Ta;W,"{""Hf"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlHfNbTa,hea,BCC_SQS,3.3675,16,,,4.25,4.16,bcc,medium,Al;Hf;Nb;Ta,"{""Al"": ""p"", ""Hf"": ""d"", ""Nb"": ""d"", ""Ta"": ""d""}"
AlHfNbW,hea,BCC_SQS,3.3325,16,,,4.5,5.11,bcc,medium,Al;Hf;Nb;W,"{""Al"": ""p"", ""Hf"": ""d"", ""Nb"": ""d"", ""W"": ""d""}"
AlNbTaW,hea,BCC_SQS,3.2675,16,,,4.75,2.0,bcc,high,Al;Nb;Ta;W,"{""Al"": ""p"", ""Nb"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
HfMoTaW,hea,BCC_SQS,3.2925,16,,,5.25,5.6,bcc,low,Hf;Mo;Ta;W,"{""Hf"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlHfMoTa,hea,BCC_SQS,3.33,16,,,4.5,5.11,bcc,medium,Al;Hf;Mo;Ta,"{""Al"": ""p"", ""Hf"": ""d"", ""Mo"": ""d"", ""Ta"": ""d""}"
AlHfMoW,hea,BCC_SQS,3.295,16,,,4.75,5.69,bcc,low,Al;Hf;Mo;W,"{""Al"": ""p"", ""Hf"": ""d"", ""Mo"": ""d"", ""W"": ""d""}"
AlMoTaW,hea,BCC_SQS,3.23,16,,,5.0,2.08,bcc,high,Al;Mo;Ta;W,"{""Al"": ""p"", ""Mo"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
AlHfTaW,hea,BCC_SQS,3.3325,16,,,4.5,5.11,bcc,medium,Al;Hf;Ta;W,"{""Al"": ""p"", ""Hf"": ""d"", ""Ta"": ""d"", ""W"": ""d""}"
CrFeMnTiV,hea,BCC_SQS,2.992,16,,,6.0,5.9,bcc,low,Cr;Fe;Mn;Ti;V,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mn"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CoCrMnTiV,hea,BCC_SQS,2.982,16,,,6.2,6.04,bcc,low,Co;Cr;Mn;Ti;V,"{""Co"": ""d"", ""Cr"": ""d"", ""Mn"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMnNiTiV,hea,BCC_SQS,2.98,16,,,6.4,6.19,bcc,low,Cr;Mn;Ni;Ti;V,"{""Cr"": ""d"", ""Mn"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuMnTiV,hea,BCC_SQS,3.008,16,,,6.6,5.66,bcc,low,Cr;Cu;Mn;Ti;V,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mn"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMnNbTiV,hea,BCC_SQS,3.078,16,,,5.4,6.3,bcc,low,Cr;Mn;Nb;Ti;V,"{""Cr"": ""d"", ""Mn"": ""d"", ""Nb"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMnMoTiV,hea,BCC_SQS,3.048,16,,,5.6,5.48,bcc,medium,Cr;Mn;Mo;Ti;V,"{""Cr"": ""d"", ""Mn"": ""d"", ""Mo"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMnTaTiV,hea,BCC_SQS,3.078,16,,,5.4,6.3,bcc,low,Cr;Mn;Ta;Ti;V,"{""Cr"": ""d"", ""Mn"": ""d"", ""Ta"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMnTiVW,hea,BCC_SQS,3.05,16,,,5.6,5.48,bcc,medium,Cr;Mn;Ti;V;W,"{""Cr"": ""d"", ""Mn"": ""d"", ""Ti"": ""d"", ""V"": ""d"", ""W"": ""d""}"
AlCrMnTiV,hea,BCC_SQS,3.08,16,,,5.0,5.88,bcc,low,Al;Cr;Mn;Ti;V,"{""Al"": ""p"", ""Cr"": ""d"", ""Mn"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CoCrFeTiV,hea,BCC_SQS,2.982,16,,,6.4,6.15,bcc,low,Co;Cr;Fe;Ti;V,"{""Co"": ""d"", ""Cr"": ""d"", ""Fe"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrFeNiTiV,hea,BCC_SQS,2.98,16,,,6.6,6.3,bcc,low,Cr;Fe;Ni;Ti;V,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuFeTiV,hea,BCC_SQS,3.008,16,,,6.8,5.79,bcc,low,Cr;Cu;Fe;Ti;V,"{""Cr"": ""d"", ""Cu"": ""d"", ""Fe"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrFeNbTiV,hea,BCC_SQS,3.078,16,,,5.6,6.47,bcc,low,Cr;Fe;Nb;Ti;V,"{""Cr"": ""d"", ""Fe"": ""d"", ""Nb"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrFeMoTiV,hea,BCC_SQS,3.048,16,,,5.8,5.66,bcc,low,Cr;Fe;Mo;Ti;V,"{""Cr"": ""d"", ""Fe"": ""d"", ""Mo"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrFeTaTiV,hea,BCC_SQS,3.078,16,,,5.6,6.47,bcc,low,Cr;Fe;Ta;Ti;V,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ta"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrFeTiVW,hea,BCC_SQS,3.05,16,,,5.8,5.66,bcc,low,Cr;Fe;Ti;V;W,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ti"": ""d"", ""V"": ""d"", ""W"": ""d""}"
AlCrFeTiV,hea,BCC_SQS,3.08,16,,,5.2,6.06,bcc,low,Al;Cr;Fe;Ti;V,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CoCrNiTiV,hea,BCC_SQS,2.97,16,,,6.8,6.42,bcc,low,Co;Cr;Ni;Ti;V,"{""Co"": ""d"", ""Cr"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CoCrCuTiV,hea,BCC_SQS,2.998,16,,,7.0,5.94,mixed,low,Co;Cr;Cu;Ti;V,"{""Co"": ""d"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CoCrMoTiV,hea,BCC_SQS,3.038,16,,,6.0,5.84,bcc,low,Co;Cr;Mo;Ti;V,"{""Co"": ""d"", ""Cr"": ""d"", ""Mo"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CoCrTiVW,hea,BCC_SQS,3.04,16,,,6.0,5.84,bcc,low,Co;Cr;Ti;V;W,"{""Co"": ""d"", ""Cr"": ""d"", ""Ti"": ""d"", ""V"": ""d"", ""W"": ""d""}"
AlCoCrTiV,hea,BCC_SQS,3.07,16,,,5.4,6.24,bcc,low,Al;Co;Cr;Ti;V,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuNiTiV,hea,BCC_SQS,2.996,16,,,7.2,6.1,mixed,low,Cr;Cu;Ni;Ti;V,"{""Cr"": ""d"", ""Cu"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMoNiTiV,hea,BCC_SQS,3.036,16,,,6.2,6.04,bcc,low,Cr;Mo;Ni;Ti;V,"{""Cr"": ""d"", ""Mo"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrNiTiVW,hea,BCC_SQS,3.038,16,,,6.2,6.04,bcc,low,Cr;Ni;Ti;V;W,"{""Cr"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d"", ""W"": ""d""}"
AlCrNiTiV,hea,BCC_SQS,3.068,16,,,5.6,6.44,bcc,low,Al;Cr;Ni;Ti;V,"{""Al"": ""p"", ""Cr"": ""d"", ""Ni"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuNbTiV,hea,BCC_SQS,3.094,16,,,6.2,6.14,bcc,low,Cr;Cu;Nb;Ti;V,"{""Cr"": ""d"", ""Cu"": ""d"", ""Nb"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuMoTiV,hea,BCC_SQS,3.064,16,,,6.4,5.32,bcc,medium,Cr;Cu;Mo;Ti;V,"{""Cr"": ""d"", ""Cu"": ""d"", ""Mo"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuTaTiV,hea,BCC_SQS,3.094,16,,,6.2,6.14,bcc,low,Cr;Cu;Ta;Ti;V,"{""Cr"": ""d"", ""Cu"": ""d"", ""Ta"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrCuTiVW,hea,BCC_SQS,3.066,16,,,6.4,5.32,bcc,medium,Cr;Cu;Ti;V;W,"{""Cr"": ""d"", ""Cu"": ""d"", ""Ti"": ""d"", ""V"": ""d"", ""W"": ""d""}"
AlCrCuTiV,hea,BCC_SQS,3.096,16,,,5.8,5.71,bcc,low,Al;Cr;Cu;Ti;V,"{""Al"": ""p"", ""Cr"": ""d"", ""Cu"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMoNbTiV,hea,BCC_SQS,3.134,16,,,5.2,5.18,bcc,medium,Cr;Mo;Nb;Ti;V,"{""Cr"": ""d"", ""Mo"": ""d"", ""Nb"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrNbTaTiV,hea,BCC_SQS,3.164,16,,,5.0,5.53,bcc,low,Cr;Nb;Ta;Ti;V,"{""Cr"": ""d"", ""Nb"": ""d"", ""Ta"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrNbTiVW,hea,BCC_SQS,3.136,16,,,5.2,5.18,bcc,medium,Cr;Nb;Ti;V;W,"{""Cr"": ""d"", ""Nb"": ""d"", ""Ti"": ""d"", ""V"": ""d"", ""W"": ""d""}"
AlCrNbTiV,hea,BCC_SQS,3.166,16,,,4.6,5.3,bcc,medium,Al;Cr;Nb;Ti;V,"{""Al"": ""p"", ""Cr"": ""d"", ""Nb"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
CrMoTaTiV,hea,BCC_SQS,3.134,16,,,5.2,5.18,bcc,medium,Cr;Mo;Ta;Ti;V,"{""Cr"": ""d"", ""Mo"": ""d"", ""Ta"": ""d"", ""Ti"": ""d"", ""V"": ""d""}"
